game_id,team,player_id,start_minute,match_duration,end_minute_sub,end_minute_card,end_minute,minutes_played,player
1821246.0,Chelsea,389935,0.0,90,71.0,,71.0,71.0,Noni Madueke
1821246.0,Chelsea,369430,0.0,90,,,90.0,90.0,Enzo Fernández
1821246.0,Chelsea,300945,0.0,90,,,90.0,90.0,Christopher Nkunku
1821246.0,Chelsea,395692,0.0,90,78.0,,78.0,78.0,Cole Palmer
1821246.0,Chelsea,362431,0.0,90,,,90.0,90.0,João Félix
1821230.0,Bournemouth,113880,0.0,90,,,90.0,90.0,Kepa Arrizabalaga
1821230.0,Bournemouth,69877,0.0,90,,,90.0,90.0,Adam Smith
1821230.0,Bournemouth,424273,0.0,90,,,90.0,90.0,Milos Kerkez
1821230.0,Bournemouth,128882,0.0,90,76.0,,76.0,76.0,Ryan Christie
1821230.0,Bournemouth,399826,0.0,90,,,90.0,90.0,Illia Zabarnyi
1821230.0,Bournemouth,468852,0.0,90,,,90.0,90.0,Dean Huijsen
1821230.0,Bournemouth,357073,0.0,90,84.0,,84.0,84.0,Antoine Semenyo
1821230.0,Bournemouth,315275,0.0,90,,,90.0,90.0,Tyler Adams
1821230.0,Bournemouth,384430,0.0,90,84.0,,84.0,84.0,Evanilson
1821230.0,Bournemouth,331579,0.0,90,63.0,,63.0,63.0,Justin Kluivert
1821230.0,Bournemouth,344314,0.0,90,84.0,,84.0,84.0,Marcus Tavernier
1821230.0,Tottenham,29796,0.0,90,,,90.0,90.0,Fraser Forster
1821230.0,Tottenham,429922,0.0,90,,,90.0,90.0,Archie Gray
1821230.0,Tottenham,401044,0.0,90,,,90.0,90.0,Destiny Udogie
1821230.0,Tottenham,303096,0.0,90,79.0,,79.0,79.0,Yves Bissouma
1821230.0,Tottenham,400097,0.0,90,,,90.0,90.0,Radu Dragusin
1821230.0,Tottenham,103837,0.0,90,61.0,,61.0,61.0,Ben Davies
1821230.0,Tottenham,403859,0.0,90,56.0,,56.0,56.0,Pape Matar Sarr
1821230.0,Tottenham,137015,0.0,90,79.0,,79.0,79.0,James Maddison
1821230.0,Tottenham,136459,0.0,90,,,90.0,90.0,Dominic Solanke
1821230.0,Tottenham,355855,0.0,90,,,90.0,90.0,Dejan Kulusevski
1821230.0,Tottenham,379688,0.0,90,,,90.0,90.0,Brennan Johnson
1821237.0,Fulham,92173,0.0,90,,,90.0,90.0,Bernd Leno
1821237.0,Fulham,141169,0.0,90,,,90.0,90.0,Timothy Castagne
1821237.0,Fulham,306581,0.0,90,,,90.0,90.0,Antonee Robinson
1821237.0,Fulham,321020,0.0,90,90.0,,90.0,90.0,Sander Berge
1821237.0,Fulham,300359,0.0,90,,,90.0,90.0,Issa Diop
1821237.0,Fulham,396976,0.0,90,,,90.0,90.0,Calvin Bassey
1821237.0,Fulham,333044,0.0,90,79.0,,79.0,79.0,Harry Wilson
1821237.0,Fulham,136824,0.0,90,,,90.0,90.0,Alex Iwobi
1821237.0,Fulham,403649,0.0,90,79.0,,79.0,79.0,Rodrigo Muniz
1821237.0,Fulham,363686,0.0,90,70.0,,70.0,70.0,Emile Smith Rowe
1821237.0,Fulham,342564,0.0,90,70.0,,70.0,70.0,Reiss Nelson
1821237.0,Brighton,400138,0.0,90,,,90.0,90.0,Bart Verbruggen
1821237.0,Brighton,443004,0.0,90,79.0,,79.0,79.0,Simon Adingra
1821237.0,Brighton,298694,0.0,90,,,90.0,90.0,Pervis Estupiñán
1821237.0,Brighton,382241,0.0,90,,,90.0,90.0,Igor Julio
1821237.0,Brighton,86441,0.0,90,,,90.0,90.0,Lewis Dunk
1821237.0,Brighton,365402,0.0,90,71.0,,71.0,71.0,Jan Paul van Hecke
1821237.0,Brighton,436048,0.0,90,,,90.0,90.0,Carlos Baleba
1821237.0,Brighton,445059,0.0,90,85.0,,85.0,85.0,Mats Wieffer
1821237.0,Brighton,373525,0.0,90,79.0,,79.0,79.0,João Pedro
1821237.0,Brighton,342889,0.0,90,80.0,,80.0,80.0,Matt O'Riley
1821237.0,Brighton,425142,0.0,90,,,90.0,90.0,Kaoru Mitoma
1821247.0,Southampton,288788,0.0,90,,,90.0,90.0,Joe Lumley
1821247.0,Southampton,148474,0.0,90,45.0,,45.0,45.0,James Bree
1821247.0,Southampton,332402,0.0,90,90.0,,90.0,90.0,Ryan Manning
1821247.0,Southampton,313672,0.0,90,,,90.0,90.0,Kyle Walker-Peters
1821247.0,Southampton,361334,0.0,90,,,90.0,90.0,Nathan Wood
1821247.0,Southampton,384061,0.0,90,,,90.0,90.0,Taylor Harwood-Bellis
1821247.0,Southampton,438067,0.0,90,,,90.0,90.0,Tyler Dibling
1821247.0,Southampton,337428,0.0,90,78.0,,78.0,78.0,Flynn Downes
1821247.0,Southampton,382363,0.0,90,72.0,,72.0,72.0,Cameron Archer
1821247.0,Southampton,136460,0.0,90,,,90.0,90.0,Adam Armstrong
1821247.0,Southampton,447231,0.0,90,,,90.0,90.0,Mateus Fernandes
1821247.0,Aston Villa,102248,0.0,90,,,90.0,90.0,Emiliano Martínez
1821247.0,Aston Villa,301440,0.0,90,,,90.0,90.0,Ezri Konsa
1821247.0,Aston Villa,384134,0.0,90,58.0,,58.0,58.0,Ian Maatsen
1821247.0,Aston Villa,136345,0.0,90,58.0,,58.0,58.0,Youri Tielemans
1821247.0,Aston Villa,134984,0.0,90,,,90.0,90.0,Diego Carlos
1821247.0,Aston Villa,344259,0.0,90,,,90.0,90.0,Pau Torres
1821247.0,Aston Villa,327682,0.0,90,58.0,,58.0,58.0,Leon Bailey
1821247.0,Aston Villa,331790,0.0,90,,,90.0,90.0,Boubacar Kamara
1821247.0,Aston Villa,433517,0.0,90,57.0,,57.0,57.0,Jhon Durán
1821247.0,Aston Villa,318449,0.0,90,,,90.0,90.0,John McGinn
1821247.0,Aston Villa,362824,0.0,90,,,90.0,90.0,Morgan Rogers
1821248.0,Brentford,115131,0.0,90,,,90.0,90.0,Mark Flekken
1821248.0,Brentford,353377,0.0,90,,,90.0,90.0,Bryan Mbeumo
1821248.0,Brentford,368512,0.0,90,,,90.0,90.0,Keane Lewis-Potter
1821248.0,Brentford,342499,0.0,90,,,90.0,90.0,Ethan Pinnock
1821248.0,Brentford,372724,0.0,90,,,90.0,90.0,Nathan Collins
1821248.0,Brentford,351705,0.0,90,,,90.0,90.0,Sepp van den Berg
1821248.0,Brentford,444304,0.0,90,90.0,,90.0,90.0,Yehor Yarmoliuk
1821248.0,Brentford,101856,0.0,90,,,90.0,90.0,Christian Nørgaard
1821248.0,Brentford,443784,0.0,90,72.0,,72.0,72.0,Igor Thiago
1821248.0,Brentford,296240,0.0,90,86.0,,86.0,86.0,Yoane Wissa
1821248.0,Brentford,401385,0.0,90,72.0,,72.0,72.0,Fábio Carvalho
1821248.0,Newcastle,105720,0.0,90,,,90.0,90.0,Nick Pope
1821248.0,Newcastle,415174,0.0,90,,,90.0,90.0,Tino Livramento
1821248.0,Newcastle,430294,0.0,90,82.0,,82.0,82.0,Lewis Hall
1821248.0,Newcastle,338780,0.0,90,,,90.0,90.0,Bruno Guimarães
1821248.0,Newcastle,82726,0.0,90,,,90.0,90.0,Fabian Schär
1821248.0,Newcastle,82277,0.0,90,,,90.0,90.0,Dan Burn
1821248.0,Newcastle,342811,0.0,90,72.0,,72.0,72.0,Sean Longstaff
1821248.0,Newcastle,201755,0.0,90,59.0,,59.0,59.0,Joelinton
1821248.0,Newcastle,299254,0.0,90,,,90.0,90.0,Alexander Isak
1821248.0,Newcastle,141486,0.0,90,59.0,,59.0,59.0,Jacob Murphy
1821248.0,Newcastle,331382,0.0,90,72.0,,72.0,72.0,Harvey Barnes
1821191.0,Man City,133569,0.0,90,,,90.0,90.0,Stefan Ortega
1821191.0,Man City,69778,0.0,90,,,90.0,90.0,Kyle Walker
1821191.0,Man City,444791,0.0,90,,83.0,83.0,83.0,Rico Lewis
1821191.0,Man City,77464,0.0,90,,,90.0,90.0,Ilkay Gündogan
1821191.0,Man City,313171,0.0,90,,,90.0,90.0,Rúben Dias
1821191.0,Man City,402664,0.0,90,,,90.0,90.0,Josko Gvardiol
1821191.0,Man City,397821,0.0,90,78.0,,78.0,78.0,Savinho
1821191.0,Man City,136741,0.0,90,,,90.0,90.0,Bernardo Silva
1821191.0,Man City,315227,0.0,90,,,90.0,90.0,Erling Haaland
1821191.0,Man City,73084,0.0,90,85.0,,85.0,85.0,Kevin De Bruyne
1821191.0,Man City,394933,0.0,90,,,90.0,90.0,Matheus Nunes
1821191.0,Crystal Palace,304008,0.0,90,,,90.0,90.0,Dean Henderson
1821191.0,Crystal Palace,400496,0.0,90,,,90.0,90.0,Daniel Muñoz
1821191.0,Crystal Palace,389579,0.0,90,,,90.0,90.0,Tyrick Mitchell
1821191.0,Crystal Palace,374631,0.0,90,,,90.0,90.0,Marc Guéhi
1821191.0,Crystal Palace,401130,0.0,90,,,90.0,90.0,Maxence Lacroix
1821191.0,Crystal Palace,353292,0.0,90,,,90.0,90.0,Trevoh Chalobah
1821191.0,Crystal Palace,108638,0.0,90,,,90.0,90.0,Will Hughes
1821191.0,Crystal Palace,133464,0.0,90,,,90.0,90.0,Jefferson Lerma
1821191.0,Crystal Palace,328096,0.0,90,,,90.0,90.0,Jean-Philippe Mateta
1821191.0,Crystal Palace,322670,0.0,90,76.0,,76.0,76.0,Ismaïla Sarr
1821191.0,Crystal Palace,332403,0.0,90,71.0,,71.0,71.0,Eberechi Eze
1821200.0,Man Utd,260843,0.0,90,,,90.0,90.0,André Onana
1821200.0,Man Utd,386634,0.0,90,,,90.0,90.0,Amad Diallo
1821200.0,Man Utd,353418,0.0,90,,,90.0,90.0,Diogo Dalot
1821200.0,Man Utd,340105,0.0,90,,,90.0,90.0,Lisandro Martínez
1821200.0,Man Utd,320374,0.0,90,64.0,,64.0,64.0,Matthijs de Ligt
1821200.0,Man Utd,437299,0.0,90,65.0,,65.0,65.0,Leny Yoro
1821200.0,Man Utd,460260,0.0,90,,,90.0,90.0,Kobbie Mainoo
1821200.0,Man Utd,408962,0.0,90,75.0,,75.0,75.0,Manuel Ugarte
1821200.0,Man Utd,439584,0.0,90,,,90.0,90.0,Rasmus Højlund
1821200.0,Man Utd,123761,0.0,90,75.0,,75.0,75.0,Bruno Fernandes
1821200.0,Man Utd,437022,0.0,90,58.0,,58.0,58.0,Alejandro Garnacho
1821200.0,Nottingham Forest,78386,0.0,90,,,90.0,90.0,Matz Sels
1821200.0,Nottingham Forest,315543,0.0,90,,,90.0,90.0,Ola Aina
1821200.0,Nottingham Forest,386969,0.0,90,,,90.0,90.0,Neco Williams
1821200.0,Nottingham Forest,342830,0.0,90,,,90.0,90.0,Ryan Yates
1821200.0,Nottingham Forest,319785,0.0,90,,,90.0,90.0,Nikola Milenkovic
1821200.0,Nottingham Forest,445424,0.0,90,,,90.0,90.0,Murillo
1821200.0,Nottingham Forest,444826,0.0,90,67.0,,67.0,67.0,Jota Silva
1821200.0,Nottingham Forest,402596,0.0,90,,,90.0,90.0,Elliot Anderson
1821200.0,Nottingham Forest,73380,0.0,90,78.0,,78.0,78.0,Chris Wood
1821200.0,Nottingham Forest,332867,0.0,90,78.0,,78.0,78.0,Morgan Gibbs-White
1821200.0,Nottingham Forest,350088,0.0,90,89.0,,89.0,89.0,Callum Hudson-Odoi
1821194.0,Fulham,92173,0.0,90,,,90.0,90.0,Bernd Leno
1821194.0,Fulham,145996,0.0,90,,,90.0,90.0,Kenny Tete
1821194.0,Fulham,306581,0.0,90,,,90.0,90.0,Antonee Robinson
1821194.0,Fulham,297395,0.0,90,90.0,,90.0,90.0,Sasa Lukic
1821194.0,Fulham,300359,0.0,90,,,90.0,90.0,Issa Diop
1821194.0,Fulham,396976,0.0,90,,,90.0,90.0,Calvin Bassey
1821194.0,Fulham,136824,0.0,90,,,90.0,90.0,Alex Iwobi
1821194.0,Fulham,321020,0.0,90,,,90.0,90.0,Sander Berge
1821194.0,Fulham,108186,0.0,90,78.0,,78.0,78.0,Raúl Jiménez
1821194.0,Fulham,363686,0.0,90,59.0,,59.0,59.0,Emile Smith Rowe
1821194.0,Fulham,140088,0.0,90,59.0,,59.0,59.0,Adama Traoré
1821194.0,Arsenal,276366,0.0,90,,,90.0,90.0,David Raya
1821194.0,Arsenal,238940,0.0,90,,,90.0,90.0,Thomas Partey
1821194.0,Arsenal,388650,0.0,90,,,90.0,90.0,Jurriën Timber
1821194.0,Arsenal,106968,0.0,90,73.0,,73.0,73.0,Jorginho
1821194.0,Arsenal,361822,0.0,90,,,90.0,90.0,William Saliba
1821194.0,Arsenal,424462,0.0,90,,,90.0,90.0,Jakub Kiwior
1821194.0,Arsenal,247454,0.0,90,78.0,,78.0,78.0,Martin Ødegaard
1821194.0,Arsenal,332325,0.0,90,,,90.0,90.0,Declan Rice
1821194.0,Arsenal,326413,0.0,90,73.0,,73.0,73.0,Kai Havertz
1821194.0,Arsenal,367185,0.0,90,,,90.0,90.0,Bukayo Saka
1821194.0,Arsenal,113994,0.0,90,59.0,,59.0,59.0,Leandro Trossard
1821196.0,Bournemouth,113880,0.0,90,,,90.0,90.0,Kepa Arrizabalaga
1821196.0,Bournemouth,69877,0.0,90,62.0,,62.0,62.0,Adam Smith
1821196.0,Bournemouth,424273,0.0,90,,,90.0,90.0,Milos Kerkez
1821196.0,Bournemouth,136456,0.0,90,,,90.0,90.0,Lewis Cook
1821196.0,Bournemouth,399826,0.0,90,,,90.0,90.0,Illia Zabarnyi
1821196.0,Bournemouth,468852,0.0,90,,,90.0,90.0,Dean Huijsen
1821196.0,Bournemouth,344314,0.0,90,73.0,,73.0,73.0,Marcus Tavernier
1821196.0,Bournemouth,128882,0.0,90,85.0,,85.0,85.0,Ryan Christie
1821196.0,Bournemouth,384430,0.0,90,73.0,,73.0,73.0,Evanilson
1821196.0,Bournemouth,331579,0.0,90,62.0,,62.0,62.0,Justin Kluivert
1821196.0,Bournemouth,357073,0.0,90,,,90.0,90.0,Antoine Semenyo
1821196.0,Ipswich,362426,0.0,90,,,90.0,90.0,Arijanet Muric
1821196.0,Ipswich,349484,0.0,90,,,90.0,90.0,Ben Johnson
1821196.0,Ipswich,366211,0.0,90,,,90.0,90.0,Leif Davis
1821196.0,Ipswich,323713,0.0,90,90.0,,90.0,90.0,Jack Taylor
1821196.0,Ipswich,362826,0.0,90,,,90.0,90.0,Dara O'Shea
1821196.0,Ipswich,231118,0.0,90,,,90.0,90.0,Cameron Burgess
1821196.0,Ipswich,430908,0.0,90,90.0,,90.0,90.0,Omari Hutchinson
1821196.0,Ipswich,134666,0.0,90,,,90.0,90.0,Sam Morsy
1821196.0,Ipswich,401254,0.0,90,80.0,,80.0,80.0,Liam Delap
1821196.0,Ipswich,256129,0.0,90,,,90.0,90.0,Conor Chaplin
1821196.0,Ipswich,138686,0.0,90,79.0,,79.0,79.0,Sam Szmodics
1821198.0,Leicester,409426,0.0,90,,,90.0,90.0,Mads Hermansen
1821198.0,Leicester,301441,0.0,90,,,90.0,90.0,James Justin
1821198.0,Leicester,416970,0.0,90,,,90.0,90.0,Victor Kristiansen
1821198.0,Leicester,345664,0.0,90,,,90.0,90.0,Boubakary Soumaré
1821198.0,Leicester,97710,0.0,90,,,90.0,90.0,Conor Coady
1821198.0,Leicester,87182,0.0,90,80.0,,80.0,80.0,Jannik Vestergaard
1821198.0,Leicester,429531,0.0,90,61.0,,61.0,61.0,Kasey McAteer
1821198.0,Leicester,327683,0.0,90,51.0,,51.0,51.0,Wilfred Ndidi
1821198.0,Leicester,106981,0.0,90,,,90.0,90.0,Jamie Vardy
1821198.0,Leicester,433572,0.0,90,80.0,,80.0,80.0,Bilal El Khannouss
1821198.0,Leicester,67491,0.0,90,61.0,,61.0,61.0,Jordan Ayew
1821198.0,Brighton,400138,0.0,90,,,90.0,90.0,Bart Verbruggen
1821198.0,Brighton,386979,0.0,90,,,90.0,90.0,Tariq Lamptey
1821198.0,Brighton,298694,0.0,90,,,90.0,90.0,Pervis Estupiñán
1821198.0,Brighton,470690,0.0,90,70.0,,70.0,70.0,Yasin Ayari
1821198.0,Brighton,365402,0.0,90,,,90.0,90.0,Jan Paul van Hecke
1821198.0,Brighton,86441,0.0,90,,,90.0,90.0,Lewis Dunk
1821198.0,Brighton,362433,0.0,90,,,90.0,90.0,Georginio Rutter
1821198.0,Brighton,436048,0.0,90,45.0,,45.0,45.0,Carlos Baleba
1821198.0,Brighton,423720,0.0,90,69.0,,69.0,69.0,Evan Ferguson
1821198.0,Brighton,373525,0.0,90,70.0,,70.0,70.0,João Pedro
1821198.0,Brighton,425142,0.0,90,88.0,,88.0,88.0,Kaoru Mitoma
1821202.0,Tottenham,29796,0.0,90,,,90.0,90.0,Fraser Forster
1821202.0,Tottenham,362352,0.0,90,,,90.0,90.0,Pedro Porro
1821202.0,Tottenham,401044,0.0,90,,,90.0,90.0,Destiny Udogie
1821202.0,Tottenham,303096,0.0,90,78.0,,78.0,78.0,Yves Bissouma
1821202.0,Tottenham,323663,0.0,90,14.0,,14.0,14.0,Cristian Romero
1821202.0,Tottenham,425229,0.0,90,78.0,,78.0,78.0,Micky van de Ven
1821202.0,Tottenham,355855,0.0,90,78.0,,78.0,78.0,Dejan Kulusevski
1821202.0,Tottenham,403859,0.0,90,,,90.0,90.0,Pape Matar Sarr
1821202.0,Tottenham,136459,0.0,90,,,90.0,90.0,Dominic Solanke
1821202.0,Tottenham,379688,0.0,90,52.0,,52.0,52.0,Brennan Johnson
1821202.0,Tottenham,91909,0.0,90,,,90.0,90.0,Son Heung-Min
1821202.0,Chelsea,362151,0.0,90,,,90.0,90.0,Robert Sánchez
1821202.0,Chelsea,410175,0.0,90,,,90.0,90.0,Moisés Caicedo
1821202.0,Chelsea,363496,0.0,90,90.0,,90.0,90.0,Marc Cucurella
1821202.0,Chelsea,369430,0.0,90,,,90.0,90.0,Enzo Fernández
1821202.0,Chelsea,365406,0.0,90,,,90.0,90.0,Benoît Badiashile
1821202.0,Chelsea,421351,0.0,90,,,90.0,90.0,Levi Colwill
1821202.0,Chelsea,337916,0.0,90,85.0,,85.0,85.0,Pedro Neto
1821202.0,Chelsea,425319,0.0,90,45.0,,45.0,45.0,Roméo Lavia
1821202.0,Chelsea,426050,0.0,90,75.0,,75.0,75.0,Nicolas Jackson
1821202.0,Chelsea,395692,0.0,90,90.0,,90.0,90.0,Cole Palmer
1821202.0,Chelsea,346300,0.0,90,,,90.0,90.0,Jadon Sancho
1821204.0,Wolves,105603,0.0,90,,,90.0,90.0,Sam Johnstone
1821204.0,Wolves,94042,0.0,90,,,90.0,90.0,Matt Doherty
1821204.0,Wolves,355401,0.0,90,85.0,,85.0,85.0,Rayan Aït-Nouri
1821204.0,Wolves,431283,0.0,90,,,90.0,90.0,Toti Gomes
1821204.0,Wolves,444241,0.0,90,,,90.0,90.0,Santiago Bueno
1821204.0,Wolves,296363,0.0,90,,,90.0,90.0,Nélson Semedo
1821204.0,Wolves,397585,0.0,90,61.0,,61.0,61.0,André
1821204.0,Wolves,123481,0.0,90,,,90.0,90.0,Mario Lemina
1821204.0,Wolves,333048,0.0,90,61.0,,61.0,61.0,Jørgen Strand Larsen
1821204.0,Wolves,403693,0.0,90,77.0,,77.0,77.0,João Gomes
1821204.0,Wolves,362758,0.0,90,,,90.0,90.0,Matheus Cunha
1821204.0,West Ham,20973,0.0,90,,,90.0,90.0,Lukasz Fabianski
1821204.0,West Ham,331924,0.0,90,,,90.0,90.0,Aaron Wan-Bissaka
1821204.0,West Ham,101955,0.0,90,87.0,,87.0,87.0,Emerson
1821204.0,West Ham,143595,0.0,90,,,90.0,90.0,Tomás Soucek
1821204.0,West Ham,351127,0.0,90,,,90.0,90.0,Konstantinos Mavropanos
1821204.0,West Ham,368310,0.0,90,,,90.0,90.0,Maximilian Kilman
1821204.0,West Ham,400166,0.0,90,86.0,,86.0,86.0,Mohammed Kudus
1821204.0,West Ham,322696,0.0,90,87.0,,87.0,87.0,Edson Álvarez
1821204.0,West Ham,322596,0.0,90,,,90.0,90.0,Jarrod Bowen
1821204.0,West Ham,313542,0.0,90,63.0,,63.0,63.0,Carlos Soler
1821204.0,West Ham,382564,0.0,90,72.0,,72.0,72.0,Crysencio Summerville
1821208.0,Arsenal,276366,0.0,90,,,90.0,90.0,David Raya
1821208.0,Arsenal,388650,0.0,90,,,90.0,90.0,Jurriën Timber
1821208.0,Arsenal,467918,0.0,90,68.0,,68.0,68.0,Myles Lewis-Skelly
1821208.0,Arsenal,332325,0.0,90,61.0,,61.0,61.0,Declan Rice
1821208.0,Arsenal,361822,0.0,90,,,90.0,90.0,William Saliba
1821208.0,Arsenal,334087,0.0,90,,,90.0,90.0,Gabriel Magalhães
1821208.0,Arsenal,247454,0.0,90,61.0,,61.0,61.0,Martin Ødegaard
1821208.0,Arsenal,238916,0.0,90,68.0,,68.0,68.0,Mikel Merino
1821208.0,Arsenal,326413,0.0,90,,,90.0,90.0,Kai Havertz
1821208.0,Arsenal,367185,0.0,90,,,90.0,90.0,Bukayo Saka
1821208.0,Arsenal,380706,0.0,90,73.0,,73.0,73.0,Gabriel Martinelli
1821208.0,Everton,110189,0.0,90,,,90.0,90.0,Jordan Pickford
1821208.0,Everton,8166,0.0,90,,,90.0,90.0,Ashley Young
1821208.0,Everton,345516,0.0,90,,,90.0,90.0,Vitalii Mykolenko
1821208.0,Everton,80464,0.0,90,,,90.0,90.0,Idrissa Gueye
1821208.0,Everton,131464,0.0,90,,,90.0,90.0,James Tarkowski
1821208.0,Everton,381045,0.0,90,,,90.0,90.0,Jarrad Branthwaite
1821208.0,Everton,344073,0.0,90,,,90.0,90.0,Orel Mangala
1821208.0,Everton,116317,0.0,90,,,90.0,90.0,Abdoulaye Doucouré
1821208.0,Everton,141469,0.0,90,65.0,,65.0,65.0,Dominic Calvert-Lewin
1821208.0,Everton,317896,0.0,90,65.0,,65.0,65.0,Jack Harrison
1821208.0,Everton,366116,0.0,90,,,90.0,90.0,Iliman Ndiaye
1821213.0,Liverpool,114147,0.0,90,,,90.0,90.0,Alisson Becker
1821213.0,Liverpool,318871,0.0,90,78.0,,78.0,78.0,Trent Alexander-Arnold
1821213.0,Liverpool,115726,0.0,90,,16.0,16.0,16.0,Andy Robertson
1821213.0,Liverpool,363884,0.0,90,,,90.0,90.0,Ryan Gravenberch
1821213.0,Liverpool,136451,0.0,90,,,90.0,90.0,Joe Gomez
1821213.0,Liverpool,95408,0.0,90,,,90.0,90.0,Virgil van Dijk
1821213.0,Liverpool,355354,0.0,90,69.0,,69.0,69.0,Curtis Jones
1821213.0,Liverpool,369875,0.0,90,78.0,,78.0,78.0,Dominik Szoboszlai
1821213.0,Liverpool,377168,0.0,90,,,90.0,90.0,Luis Díaz
1821213.0,Liverpool,108226,0.0,90,,,90.0,90.0,Mohamed Salah
1821213.0,Liverpool,352825,0.0,90,69.0,,69.0,69.0,Cody Gakpo
1821213.0,Fulham,92173,0.0,90,,,90.0,90.0,Bernd Leno
1821213.0,Fulham,145996,0.0,90,54.0,,54.0,54.0,Kenny Tete
1821213.0,Fulham,306581,0.0,90,,,90.0,90.0,Antonee Robinson
1821213.0,Fulham,297395,0.0,90,,,90.0,90.0,Sasa Lukic
1821213.0,Fulham,300359,0.0,90,,,90.0,90.0,Issa Diop
1821213.0,Fulham,333182,0.0,90,,,90.0,90.0,Jorge Cuenca
1821213.0,Fulham,136824,0.0,90,,,90.0,90.0,Alex Iwobi
1821213.0,Fulham,321020,0.0,90,,,90.0,90.0,Sander Berge
1821213.0,Fulham,108186,0.0,90,67.0,,67.0,67.0,Raúl Jiménez
1821213.0,Fulham,243254,0.0,90,68.0,,68.0,68.0,Andreas Pereira
1821213.0,Fulham,333044,0.0,90,86.0,,86.0,86.0,Harry Wilson
1821217.0,Newcastle,46092,0.0,90,,,90.0,90.0,Martin Dúbravka
1821217.0,Newcastle,415174,0.0,90,63.0,,63.0,63.0,Tino Livramento
1821217.0,Newcastle,430294,0.0,90,,,90.0,90.0,Lewis Hall
1821217.0,Newcastle,343501,0.0,90,,,90.0,90.0,Sandro Tonali
1821217.0,Newcastle,82726,0.0,90,,,90.0,90.0,Fabian Schär
1821217.0,Newcastle,82277,0.0,90,,,90.0,90.0,Dan Burn
1821217.0,Newcastle,338780,0.0,90,63.0,,63.0,63.0,Bruno Guimarães
1821217.0,Newcastle,201755,0.0,90,,,90.0,90.0,Joelinton
1821217.0,Newcastle,299254,0.0,90,72.0,,72.0,72.0,Alexander Isak
1821217.0,Newcastle,141486,0.0,90,63.0,,63.0,63.0,Jacob Murphy
1821217.0,Newcastle,349669,0.0,90,80.0,,80.0,80.0,Anthony Gordon
1821217.0,Leicester,409426,0.0,90,45.0,,45.0,45.0,Mads Hermansen
1821217.0,Leicester,301441,0.0,90,,,90.0,90.0,James Justin
1821217.0,Leicester,416970,0.0,90,,,90.0,90.0,Victor Kristiansen
1821217.0,Leicester,312670,0.0,90,58.0,,58.0,58.0,Hamza Choudhury
1821217.0,Leicester,97710,0.0,90,,,90.0,90.0,Conor Coady
1821217.0,Leicester,87182,0.0,90,,,90.0,90.0,Jannik Vestergaard
1821217.0,Leicester,429531,0.0,90,,,90.0,90.0,Kasey McAteer
1821217.0,Leicester,364215,0.0,90,,,90.0,90.0,Oliver Skipp
1821217.0,Leicester,106981,0.0,90,58.0,,58.0,58.0,Jamie Vardy
1821217.0,Leicester,433572,0.0,90,81.0,,81.0,81.0,Bilal El Khannouss
1821217.0,Leicester,318750,0.0,90,58.0,,58.0,58.0,Stephy Mavididi
1821219.0,Nottingham Forest,78386,0.0,90,,,90.0,90.0,Matz Sels
1821219.0,Nottingham Forest,315543,0.0,90,,,90.0,90.0,Ola Aina
1821219.0,Nottingham Forest,386969,0.0,90,,,90.0,90.0,Neco Williams
1821219.0,Nottingham Forest,402596,0.0,90,,,90.0,90.0,Elliot Anderson
1821219.0,Nottingham Forest,319785,0.0,90,,,90.0,90.0,Nikola Milenkovic
1821219.0,Nottingham Forest,445424,0.0,90,67.0,,67.0,67.0,Murillo
1821219.0,Nottingham Forest,334653,0.0,90,76.0,,76.0,76.0,Nicolás Domínguez
1821219.0,Nottingham Forest,342830,0.0,90,67.0,,67.0,67.0,Ryan Yates
1821219.0,Nottingham Forest,73380,0.0,90,,,90.0,90.0,Chris Wood
1821219.0,Nottingham Forest,332867,0.0,90,,,90.0,90.0,Morgan Gibbs-White
1821219.0,Nottingham Forest,350088,0.0,90,90.0,,90.0,90.0,Callum Hudson-Odoi
1821219.0,Aston Villa,102248,0.0,90,,,90.0,90.0,Emiliano Martínez
1821219.0,Aston Villa,301440,0.0,90,,,90.0,90.0,Ezri Konsa
1821219.0,Aston Villa,89925,0.0,90,90.0,,90.0,90.0,Lucas Digne
1821219.0,Aston Villa,136345,0.0,90,73.0,,73.0,73.0,Youri Tielemans
1821219.0,Aston Villa,134984,0.0,90,,,90.0,90.0,Diego Carlos
1821219.0,Aston Villa,344259,0.0,90,,,90.0,90.0,Pau Torres
1821219.0,Aston Villa,322043,0.0,90,,,90.0,90.0,Matty Cash
1821219.0,Aston Villa,331790,0.0,90,90.0,,90.0,90.0,Boubacar Kamara
1821219.0,Aston Villa,433517,0.0,90,73.0,,73.0,73.0,Jhon Durán
1821219.0,Aston Villa,362824,0.0,90,,,90.0,90.0,Morgan Rogers
1821219.0,Aston Villa,318449,0.0,90,,,90.0,90.0,John McGinn
1821223.0,Ipswich,362426,0.0,90,,,90.0,90.0,Arijanet Muric
1821223.0,Ipswich,404080,0.0,90,,,90.0,90.0,Harry Clarke
1821223.0,Ipswich,366211,0.0,90,,,90.0,90.0,Leif Davis
1821223.0,Ipswich,404108,0.0,90,74.0,,74.0,74.0,Jens Cajuste
1821223.0,Ipswich,362826,0.0,90,,,90.0,90.0,Dara O'Shea
